Timestamp,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
1.707868,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
1.758590,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
1.808712,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
1.860212,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
1.910149,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
1.961142,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.011255,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.062280,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.113471,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.164757,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.214538,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.264924,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.315714,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.365926,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.417204,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.467590,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.517808,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.568455,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.618842,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.669709,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.721015,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.771133,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.822090,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.872230,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.922733,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
2.973021,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.023552,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.074122,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.124098,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.174898,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.226164,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.277289,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.327478,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.379172,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.429639,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.481137,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.530879,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.581746,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.632271,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.682833,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.732767,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.783005,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.833667,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.883835,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.933871,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
3.983909,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.033871,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.084965,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.134886,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.186726,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.238014,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.288514,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.338813,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.389370,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.438975,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.489510,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.539903,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.590578,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.641071,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.691684,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.742245,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.792596,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.843093,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.892670,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.942789,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
4.992980,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.043405,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.093506,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.143671,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.193577,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.243953,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.294454,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.344671,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.394999,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.444794,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.494954,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.545122,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.596251,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.647699,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.698235,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.748920,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.799764,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.850659,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.900944,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
5.951960,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.002498,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.052582,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.103084,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.152745,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.203169,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.253356,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.303669,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.353842,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.406001,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.453797,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.504807,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.555405,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.605962,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.655776,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.706304,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.757518,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.807313,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.858432,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.909383,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
6.960053,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.010798,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.061274,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.111226,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.163123,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.213480,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.264296,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.314922,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.366301,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.415804,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.465953,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.516114,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.566061,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.616326,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.667133,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.717019,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.767435,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.818549,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.869334,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.920741,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
7.970739,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.021764,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.072612,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.122973,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.173848,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.224188,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.274345,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.325560,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.376471,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.426928,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.477175,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.527158,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.577659,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.627203,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.678042,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.728286,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.778549,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.829440,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.880467,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.930663,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
8.981307,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.031753,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.082487,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.132845,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.182887,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.232954,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.283953,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.333691,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.385034,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.434782,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.484851,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.534862,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.586142,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.637015,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.687179,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.737251,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.788248,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.838165,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.888045,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.938175,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
9.989124,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.039440,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.090350,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.140740,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.190580,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.240670,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.290830,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.340720,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.392090,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.441620,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.492750,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.543560,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.594080,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.644850,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.695620,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.745520,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.796010,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.845990,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.897180,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.946980,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
10.997340,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.047590,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.098190,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.148210,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.198520,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.249110,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.299570,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.349860,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.400810,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.451000,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.501960,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.552020,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.602640,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.652370,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.703770,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.754340,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.804810,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.855970,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.906440,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
11.956220,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.007470,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.058050,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.108460,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.158900,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.209610,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.259810,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.310840,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.360800,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.411880,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.462910,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.513810,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.564500,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.615040,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.666030,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.716520,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.767020,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.817530,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.867980,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.918330,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
12.969350,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.020520,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.071570,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.121780,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.172460,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.222980,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.272850,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.323770,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.374440,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.425060,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.475950,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.526200,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.576020,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.626140,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.676410,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.726880,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.777270,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.827320,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.878100,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.927980,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
13.978250,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.028220,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.079430,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.130570,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.180550,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.230400,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.280900,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.331690,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.382280,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.432680,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.482770,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.532780,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.583640,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.633760,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.684000,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.735380,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.786180,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.837050,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.887080,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.936990,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
14.987510,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.037160,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.088130,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.137970,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.188260,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.239260,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.289210,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.340650,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.390560,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.441020,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.490810,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.542170,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.592710,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.643940,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.693810,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.744830,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.795740,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.846020,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.896130,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.946380,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
15.996230,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.046760,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.097130,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.147820,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.198340,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.248190,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.299000,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.348820,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.399140,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.449850,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.499650,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.550100,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.600570,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.650900,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.701800,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.752300,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.802350,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.852620,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.902590,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
16.953550,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.003520,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.054020,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.104510,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.154870,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.205410,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.255920,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.306120,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.356960,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.408380,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.458990,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.509270,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.559530,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.610180,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.660380,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.711000,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.761420,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.811820,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.862280,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.912360,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
17.963310,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.013230,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.063770,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.114620,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.165040,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.215600,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.265920,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.316440,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.367310,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.417590,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.467980,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.518880,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.569440,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.620510,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.670650,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.720410,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.771040,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
18.821800,9.170000,0.172373,3.710000,0.000000,-0.707107,0.000000,0.707107
